Code_INSEE;Nom_commune;Code_postal;coordonnees_gps;Population
01189;INJOUX GENISSIAT;01200;46.0498, 5.75991;1177
01199;JUJURIEUX;01640;46.0497, 5.41095;2231
01202;LAGNIEU;01150;45.8917, 5.32917;7176
01203;LAIZ;01290;46.247, 4.89933;1236
01205;LANCRANS;01200;46.1323, 5.84051;1083
01206;LANTENAY;01430;46.0544, 5.54127;273
01207;LAPEYROUSE;01330;45.9859, 4.98197;344
01209;LEAZ;01200;46.1087, 5.87649;714
01224;LOYETTES;01360;45.7922, 5.21771;3175
01231;MANZIAT;01570;46.3644, 4.90243;2041
01234;MARIGNIEU;01300;45.801, 5.7157;180
01235;MARLIEUX;01240;46.0549, 5.07412;1167
01239;MASSIGNIEU DE RIVES;01300;45.7571, 5.76205;638
01241;MEILLONNAS;01370;46.245, 5.33595;1336
01243;MESSIMY SUR SAONE;01480;46.0473, 4.75936;1250
01244;MEXIMIEUX;01800;45.9061, 5.20405;7806
01245;BOHAS MEYRIAT RIGNAT;01250;46.1427, 5.37801;904
01249;MIRIBEL;01700;45.8442, 4.94107;9684
01264;MONTRACOL;01310;46.1867, 5.11706;1042
01266;MONTREVEL EN BRESSE;01340;46.3253, 5.11296;2487
01268;MURS ET GELIGNIEUX;01300;45.642, 5.6604;261
01269;NANTUA;01130;46.1538, 5.61353;3685
02190;CHIVRES VAL;02880;49.4029, 3.43836;565
02196;CLACY ET THIERRET;02000;49.5524, 3.56557;327
02197;CLAIRFONTAINE;02260;49.974, 3.98661;641
02204;COINGT;02360;49.7923, 4.09591;69
02219;COUCY LA VILLE;02380;49.5406, 3.34372;284
02221;COUPRU;02310;49.0314, 3.27438;165
02227;COURMONT;02130;49.1377, 3.57547;139
02228;COURTEMONT VARENNES;02850;49.0715, 3.54168;327
02231;COUVRON ET AUMENCOURT;02270;49.6459, 3.52447;930
02232;COYOLLES;02600;49.2133, 3.01306;370
02242;CROUTTES SUR MARNE;02310;48.9791, 3.24758;652
02248;CUIRIEUX;02350;49.6834, 3.81995;163
02250;CUIRY LES CHAUDARDES;02160;49.3898, 3.76228;77
02256;DAGNY LAMBERCY;02140;49.7691, 4.04218;133
02258;DAMMARD;02470;49.1471, 3.1772;407
02265;DOHIS;02360;49.7668, 4.14179;100
02267;DOMMIERS;02600;49.3291, 3.21635;298
02269;DORENGT;02450;49.9652, 3.70338;160
02281;L EPINE AUX BOIS;02540;48.8993, 3.44384;270
02290;ESSOMES SUR MARNE;02400;49.0341, 3.34014;2852
02299;EVERGNICOURT;02190;49.4564, 4.03632;587
02302;FAVEROLLES;02600;49.2271, 3.17814;316
02305;FERE EN TARDENOIS;02130;49.1875, 3.51106;3196
02315;FLAVY LE MARTEL;02520;49.7047, 3.19451;1705
02319;FONSOMME;02110;49.9012, 3.39651;493
02320;FONTAINE LES CLERCS;02680;49.8078, 3.21253;275
02322;FONTAINE NOTRE DAME;02110;49.8786, 3.42381;399
02327;FORESTE;02590;49.8056, 3.09616;174
02330;FRANCILLY SELENCY;02760;49.8547, 3.22822;434
02334;FRESNOY LE GRAND;02230;49.9541, 3.41858;3017
02335;FRESSANCOURT;02800;49.6285, 3.42728;204
02336;FRIERES FAILLOUEL;02700;49.6836, 3.2368;1031
02337;FROIDESTREES;02260;49.9427, 3.91032;192
02346;GIZY;02350;49.6105, 3.76786;688
02347;GLAND;02400;49.058, 3.45714;468
02349;GOUDELANCOURT LES BERRIEUX;02820;49.4947, 3.85859;53
02350;GOUDELANCOURT LES PIERREPONT;02350;49.6783, 3.85163;145
02352;GOUY;02420;49.9987, 3.26458;578
02369;HARCIGNY;02140;49.8026, 3.98284;248
02373;HARY;02140;49.7974, 3.91927;225
02376;HAUTEVILLE;02120;49.8885, 3.52369;169
02383;HOMBLIERES;02720;49.8578, 3.37495;1525
02390;JEANCOURT;02490;49.9289, 3.14779;279
02395;JUMENCOURT;02380;49.5123, 3.3494;160
02398;JUVIGNY;02880;49.4486, 3.31534;280
02399;JUVINCOURT ET DAMARY;02190;49.4469, 3.89147;588
02417;LEMPIRE;02420;49.9953, 3.17402;93
02430;LIESSE NOTRE DAME;02350;49.6109, 3.81712;1405
02431;LIEZ;02700;49.6924, 3.30017;419
02432;LIME;02220;49.3235, 3.5554;190
02433;LISLET;02340;49.6757, 4.02084;239
02442;LOUPEIGNE;02130;49.2411, 3.52511;92
02443;LUCY LE BOCAGE;02400;49.055, 3.27617;196
02445;LUZOIR;02500;49.9271, 3.96025;295
02453;MAIZY;02160;49.3773, 3.71617;426
02464;MARGIVAL;02880;49.4327, 3.40573;379
02466;MARIZY STE GENEVIEVE;02470;49.1825, 3.19814;131
02467;MARIZY ST MARD;02470;49.1823, 3.22799;50
02501;MONTCHALONS;02860;49.5132, 3.72719;69
02507;MONTGRU ST HILAIRE;02210;49.1769, 3.32722;35
02508;MONTHENAULT;02860;49.4893, 3.65592;158
02509;MONTHIERS;02400;49.1086, 3.29438;162
02515;MONTIGNY LES CONDE;02330;48.983, 3.56636;65
02516;MONTIGNY SOUS MARLE;02250;49.7411, 3.80398;60
02527;MORSAIN;02290;49.4617, 3.19122;424
02531;MOUSSY VERNEUIL;02160;49.4127, 3.63718;124
02545;LA NEUVILLE BOSMONT;02250;49.7145, 3.83367;196
02562;NOUVRON VINGRE;02290;49.4333, 3.18803;236
02570;OLLEZY;02480;49.73, 3.14607;186
02575;ORIGNY STE BENOITE;02390;49.8269, 3.52909;1720
02582;PAISSY;02160;49.4263, 3.7015;71
02587;PARFONDRU;02840;49.5385, 3.70352;364
02614;PONTRU;02490;49.9216, 3.2012;271
02617;POUILLY SUR SERRE;02270;49.6779, 3.58559;535
02619;PREMONTRE;02320;49.5494, 3.41776;703
02626;PROUVAIS;02190;49.4761, 3.97215;325
02627;PROVISEUX ET PLESNOY;02190;49.4777, 4.01588;123
02635;RAMICOURT;02110;49.958, 3.33106;163
02636;REGNY;02240;49.8343, 3.42061;206
02637;REMAUCOURT;02100;49.8954, 3.34948;322
02638;REMIES;02270;49.6794, 3.52478;234
02640;RENANSART;02240;49.7341, 3.45339;177
02641;RENNEVAL;02340;49.7392, 4.03674;130
02649;ROCOURT ST MARTIN;02210;49.1454, 3.38914;265
02655;RONCHERES;02130;49.1398, 3.60245;117
02656;ROUCY;02160;49.3746, 3.82025;394
02659;ROUVROY;02100;49.8579, 3.33299;528
02663;ROZIERES SUR CRISE;02200;49.3227, 3.37102;236
02670;ST ALGIS;02260;49.8944, 3.82546;164
02674;ST CLEMENT;02360;49.7753, 4.07289;55
02682;ST MARD;02220;49.3813, 3.58902;112
02695;ST THIBAUT;02220;49.2891, 3.6165;66
02697;SAMOUSSY;02840;49.5869, 3.74329;389
02705;LA SELVE;02150;49.5699, 3.99525;222
02708;SEQUEHART;02420;49.932, 3.34097;217
02713;SERINGES ET NESLES;02130;49.2117, 3.55885;295
02718;SILLY LA POTERIE;02460;49.196, 3.1501;133
02721;SISSY;02240;49.8107, 3.42085;485
02726;SOMMETTE EAUCOURT;02480;49.7274, 3.11948;187
02730;SOUPIR;02160;49.4107, 3.5999;283
79278;ST MARTIN DU FOUILLOUX;79420;46.5926, -0.126645;233
79282;ST MEDARD;79370;46.2112, -0.273782;108
79286;ST PAUL EN GATINE;79240;46.6397, -0.617201;463
79295;ST ROMANS LES MELLE;79500;46.2066, -0.196334;742
79298;ST SYMPHORIEN;79270;46.2674, -0.479082;1936
79300;STE VERGE;79100;47.0129, -0.227694;1444
79304;SANSAIS;79270;46.2902, -0.594226;804
79320;SURIN;79220;46.4687, -0.460879;679
79321;TAIZE;79100;46.9297, -0.137559;791
79329;THOUARS;79100;46.9829, -0.199581;9519
79338;VANZAY;79120;46.2311, 0.11065;210
79346;LE VERT;79170;46.1044, -0.398783;132
80003;ACHEUX EN AMIENOIS;80560;50.0716, 2.53118;629
80015;AIZECOURT LE HAUT;80200;49.967, 2.9825;73
80017;ALLAINES;80200;49.9633, 2.93745;468
80021;AMIENS;80090;49.901, 2.29007;136172
80025;ARGOULES;80120;50.3376, 1.81791;327
80030;ARRY;80120;50.2822, 1.72271;211
80034;ATHIES;80200;49.857, 2.97748;613
80036;AUBIGNY;80800;49.8876, 2.47173;458
80039;AULT;80460;50.0925, 1.44718;1541
80046;AVELESGES;80270;49.9033, 1.93186;59
80056;BAVELINCOURT;80260;50.0006, 2.44958;127
80058;BAYONVILLERS;80170;49.8647, 2.62854;355
80059;BAZENTIN;80300;50.0298, 2.76648;79
80062;BEAUCAMPS LE VIEUX;80430;49.8436, 1.77757;1436
80064;BEAUCOURT EN SANTERRE;80110;49.7965, 2.58623;190
80068;BEAUMETZ;80370;50.1349, 2.11024;235
80074;BECQUIGNY;80500;49.6889, 2.6214;120
80077;BEHENCOURT;80260;49.9738, 2.46973;340
80079;BELLEUSE;80160;49.7029, 2.11374;358
80086;BERNAVILLE;80370;50.1349, 2.17572;1107
80093;BERTEAUCOURT LES DAMES;80850;50.0418, 2.15714;1173
80095;BERTRANCOURT;80560;50.1008, 2.56425;229
80096;BETHENCOURT SUR MER;80130;50.0754, 1.49951;1002
80099;BETTENCOURT RIVIERE;80270;49.9928, 1.97764;222
80102;BIACHES;80200;49.9232, 2.90026;378
80104;BIENCOURT;80140;49.9765, 1.69314;133
80105;BILLANCOURT;80190;49.7384, 2.8992;180
80108;BOISBERGUES;80600;50.1531, 2.22236;83
80109;LE BOISLE;80150;50.2684, 1.97366;367
80112;BONNAY;80800;49.9429, 2.50691;242
80113;BONNEVILLE;80670;50.0779, 2.26235;335
80114;BOSQUEL;80160;49.7372, 2.21306;329
80115;BOUCHAVESNES BERGEN;80200;49.9925, 2.92164;317
80116;BOUCHOIR;80910;49.7455, 2.67871;324
80117;BOUCHON;80830;50.0402, 2.02674;153
80120;BOUILLANCOURT EN SERY;80220;49.96, 1.63027;573
80121;BOUILLANCOURT LA BATAILLE;80500;49.697, 2.52668;146
80124;BOURSEVILLE;80130;50.1054, 1.52189;711
80125;BOUSSICOURT;80500;49.6994, 2.57204;85
80131;BOVES;80440;49.8417, 2.3833;3136
80141;BRIE;80200;49.8792, 2.9422;337
80155;BUSSUS BUSSUEL;80135;50.1099, 2.00779;315
80156;BUSSY LES DAOURS;80800;49.9125, 2.41235;367
80159;CACHY;80800;49.8575, 2.47681;277
80160;CAGNY;80330;49.8506, 2.33749;1223
80166;CANAPLES;80670;50.0614, 2.23089;693
80169;CANNESSIERES;80140;49.9357, 1.76567;79
80171;CAOURS;80132;50.1281, 1.88114;624
80174;LE CARDONNOIS;80500;49.6312, 2.48309;85
80186;CHAULNES;80320;49.8169, 2.80154;2040
80188;CHAUSSOY EPAGNY;80250;49.7215, 2.32882;589
80192;CHIPILLY;80800;49.9179, 2.65156;181
80201;COIGNEUX;80560;50.1301, 2.55613;49
80205;CONDE FOLIE;80890;50.0037, 2.02115;929
80216;COURCELETTE;80300;50.0597, 2.74385;152
80220;COURTEMANCHE;80500;49.6645, 2.54537;102
80222;CRECY EN PONTHIEU;80150;50.2402, 1.84519;1504
80224;CRESSY OMENCOURT;80190;49.7175, 2.90771;123
80225;CREUSE;80480;49.8354, 2.15949;194
80226;CROIX MOLIGNEAUX;80400;49.8197, 3.00037;303
80233;DANCOURT POPINCOURT;80700;49.6656, 2.73132;148
80251;DOUDELAINVILLE;80140;50.0009, 1.76404;335
80256;DREUIL LES AMIENS;80470;49.916, 2.22637;1588
80259;DROMESNIL;80640;49.8774, 1.86918;108
80266;ENGLEBELMER;80300;50.0548, 2.60796;305
80272;EPENANCOURT;80190;49.8202, 2.92951;123
80278;ERCHES;80500;49.7243, 2.67247;189
80279;ERCHEU;80400;49.701, 2.94654;819
80283;ESCLAINVILLERS;80250;49.6903, 2.39899;167
80292;ETALON;80190;49.7608, 2.8488;137
80298;ETRICOURT MANANCOURT;80360;50.0296, 2.98221;534
80299;LA FALOISE;80250;49.6967, 2.34027;216
80308;FEUQUIERES EN VIMEU;80210;50.0587, 1.60287;2622
80310;FIENVILLERS;80750;50.1179, 2.23441;704
80312;FINS;80360;50.042, 3.04221;283
80315;FLERS SUR NOYE;80160;49.7293, 2.25758;526
80330;FORCEVILLE EN VIMEU;80140;49.9618, 1.79941;248
80332;FOREST MONTIERS;80120;50.2442, 1.73665;405
80340;FOURCIGNY;80290;49.7521, 1.82507;187
80341;FOURDRINOY;80310;49.924, 2.10528;418
80354;FRESNES TILLOLOY;80140;49.9824, 1.76036;202
80355;FRESNEVILLE;80140;49.8875, 1.8314;106
80356;FRESNOY ANDAINVILLE;80140;49.9086, 1.79179;92
80365;FRICAMPS;80290;49.8182, 1.99056;171
80369;FROHEN SUR AUTHIE;80370;50.2021, 2.20851;234
80371;FROYELLES;80150;50.2232, 1.9255;119
80373;GAMACHES;80220;49.9947, 1.55642;2756
80380;GORENFLOS;80690;50.0916, 2.0567;254
62271;DOHEM;62380;50.627, 2.16929;847
62282;ECLIMEUX;62770;50.396, 2.1805;173
62284;ECOURT ST QUENTIN;62860;50.2606, 3.06198;1695
62285;ECOUST ST MEIN;62128;50.1738, 2.90197;503
62288;ECQUES;62129;50.6751, 2.2891;2142
62290;ECURIE;62223;50.3329, 2.76793;405
62303;ERIN;62134;50.4305, 2.21886;223
62306;ERVILLERS;62121;50.1644, 2.8256;409
62314;ESTREE CAUCHY;62690;50.3992, 2.61141;378
62316;ESTREE WAMIN;62810;50.2689, 2.39438;173
62327;FEBVIN PALFART;62960;50.5334, 2.30304;593
62333;FIEFS;62134;50.5, 2.32108;388
62335;FILLIEVRES;62770;50.3171, 2.1617;502
62341;FONCQUEVILLERS;62111;50.1456, 2.62269;454
62344;FONTAINE LES HERMANS;62550;50.5275, 2.33765;119
62352;FRAMECOURT;62130;50.3233, 2.30531;105
62354;FRENCQ;62630;50.5618, 1.68949;821
62367;GAUCHIN VERLOINGT;62130;50.3896, 2.31552;880
62378;GOUVES;62123;50.2965, 2.64442;201
62389;GRINCOURT LES PAS;62760;50.178, 2.48804;30
62392;GUEMAPPE;62128;50.2507, 2.89302;351
62395;GUIGNY;62140;50.328, 1.99523;167
62398;GUISY;62140;50.3877, 2.00264;281
62399;HABARCQ;62123;50.3112, 2.6071;690
62405;HAMBLAIN LES PRES;62118;50.2911, 2.95822;509
62409;HANNESCAMPS;62111;50.1615, 2.64193;203
62410;HAPLINCOURT;62124;50.0929, 2.93693;191
62422;HEBUTERNE;62111;50.118, 2.64625;527
62433;HERICOURT;62130;50.338, 2.24875;101
62434;LA HERLIERE;62158;50.199, 2.55856;159
62442;HERNICOURT;62130;50.4147, 2.30775;555
62444;HERVELINGHEN;62179;50.8844, 1.71892;237
62445;HESDIGNEUL LES BETHUNE;62196;50.4966, 2.59666;836
62449;HESMOND;62990;50.4641, 1.94222;182
62462;HUCLIER;62130;50.437, 2.35471;132
62463;HUCQUELIERS;62650;50.5685, 1.91565;533
62468;HUMIERES;62130;50.3849, 2.20827;234
62472;INXENT;62170;50.5367, 1.78814;172
62473;ISBERGUES;62330;50.6163, 2.45566;9138
62473;ISBERGUES;62330;50.6163, 2.45566;9138
62480;LABOURSE;62113;50.4934, 2.68345;2717
62481;LABROYE;62140;50.2936, 1.98515;169
62485;LAIRES;62960;50.5379, 2.25618;364
62489;LAPUGNOY;62122;50.5191, 2.53208;3483
62490;LATTRE ST QUENTIN;62810;50.2972, 2.5721;268
62497;LEFOREST;62790;50.4394, 3.05859;7101
62502;LESTREM;62136;50.6119, 2.67813;4513
62504;LEULINGHEM;62500;50.7347, 2.16912;251
62513;LIGNY SUR CANCHE;62270;50.2841, 2.26049;187
62518;LINZEUX;62270;50.3424, 2.2029;162
62520;LOCON;62400;50.5701, 2.66702;2422
62522;LOISON SUR CREQUOISE;62990;50.445, 1.91909;252
62523;LOISON SOUS LENS;62218;50.4435, 2.85833;5393
62533;LUGY;62310;50.5217, 2.17428;146
62536;MAGNICOURT EN COMTE;62127;50.4033, 2.48186;649
62537;MAGNICOURT SUR CANCHE;62270;50.2998, 2.41112;123
62542;MAIZIERES;62127;50.3221, 2.44127;186
62545;MANINGHEM;62650;50.548, 1.93984;151
62547;MARANT;62170;50.4709, 1.84034;82
62558;MARQUAY;62127;50.3804, 2.42143;190
62561;MARTINPUICH;62450;50.0512, 2.76882;200
62564;MAZINGHEM;62120;50.6049, 2.41315;487
62567;MENTQUE NORTBECOURT;62890;50.773, 2.09169;663
62586;MONTENESCOURT;62123;50.2927, 2.62902;461
62587;MONTIGNY EN GOHELLE;62640;50.4281, 2.93038;10482
62588;MONTREUIL;62170;50.4655, 1.77099;2323
62604;NEUFCHATEL HARDELOT;62152;50.6171, 1.61729;3824
62608;NEUVILLE BOURJONVAL;62124;50.067, 3.02495;172
62614;NIELLES LES ARDRES;62610;50.8487, 2.00662;542
62624;NOYELLES GODAULT;62950;50.418, 2.99358;5738
62628;NOYELLES SOUS LENS;62221;50.4287, 2.8756;6789
62632;OBLINGHEM;62920;50.5512, 2.59353;367
62636;OFFRETHUN;62250;50.7863, 1.69797;282
62640;ORVILLE;62760;50.1286, 2.41901;412
62646;PALLUEL;62860;50.2654, 3.0953;557
62647;LE PARCQ;62770;50.3822, 2.08547;818
62651;PENIN;62127;50.3305, 2.48797;478
62661;BOUIN PLUMOISON;62140;50.3761, 1.98172;495
62664;POMMIER;62111;50.1813, 2.59513;238
62665;LE PONCHEL;62390;50.2569, 2.08536;206
62667;LE PORTEL;62480;50.7126, 1.57611;9355
62671;PRONVILLE;62860;50.1659, 3.00802;332
62684;RACQUINGHEM;62120;50.6952, 2.3604;2338
62688;RANG DU FLIERS;62180;50.4199, 1.63419;4212
62690;RAYE SUR AUTHIE;62140;50.3026, 1.95864;247
62706;RICHEBOURG;62136;50.579, 2.74727;2635
62709;RIENCOURT LES CAGNICOURT;62182;50.1943, 2.9614;271
62716;RODELINGHEM;62610;50.8341, 1.93038;556
62719;ROLLANCOURT;62770;50.4117, 2.12599;366
62724;ROUVROY;62320;50.3992, 2.90489;8695
62726;RUISSEAUVILLE;62310;50.4836, 2.11591;195
62727;RUITZ;62620;50.4661, 2.59073;1661
62744;STE CATHERINE;62223;50.3146, 2.76236;3541
62745;ST DENOEUX;62990;50.4773, 1.90952;162
62748;ST FOLQUIN;62370;50.9379, 2.12543;2230
62756;STE MARIE KERQUE;62370;50.8925, 2.1513;1647
62757;ST MARTIN LEZ TATINGHEM;62500;50.7569, 2.22971;5994
62760;ST MARTIN D HARDINGHEM;62560;50.6112, 2.10477;287
62761;ST MARTIN SUR COJEUL;62128;50.2286, 2.85192;214
62764;ST NICOLAS;62223;50.3087, 2.78508;4924
36194;ST GENOU;36500;46.9118, 1.35047;1000
36195;ST GEORGES SUR ARNON;36100;46.9864, 2.0649;580
36197;ST HILAIRE SUR BENAIZE;36370;46.5569, 1.06674;331
36202;ST MAUR;36250;46.7891, 1.62344;3640
36203;ST MEDARD;36700;47.0053, 1.26515;44
36206;ST PIERRE DE LAMPS;36110;46.968, 1.51403;53
36223;TILLY;36310;46.4051, 1.21141;144
36235;VEUIL;36600;47.1326, 1.5098;386
36236;VICQ EXEMPLET;36400;46.621, 2.14341;322
36238;VIGOULANT;36160;46.439, 2.08397;113
37005;ANTOGNY LE TILLAC;37800;46.9684, 0.554788;520
37020;BEAULIEU LES LOCHES;37600;47.1282, 1.02294;1844
37025;BERTHENAY;37510;47.3604, 0.525356;729
37029;BOSSEE;37240;47.1126, 0.733242;339
37032;BOURNAN;37240;47.0688, 0.731029;281
37040;BRIZAY;37220;47.0963, 0.387665;300
37069;CHEMILLE SUR INDROIS;37460;47.1535, 1.15871;224
37072;CHINON;37500;47.1723, 0.245085;8527
37073;CHISSEAUX;37150;47.3494, 1.09603;641
37076;CINAIS;37500;47.1578, 0.176177;440
37084;COUESMES;37330;47.5537, 0.360357;488
37090;CRISSAY SUR MANSE;37220;47.1665, 0.494306;99
37100;EPEIGNE LES BOIS;37150;47.2765, 1.12347;455
37101;EPEIGNE SUR DEME;37370;47.6755, 0.617884;172
37109;FONDETTES;37230;47.4111, 0.603284;10954
37111;GENILLE;37460;47.1846, 1.10886;1563
37112;GIZEUX;37340;47.3895, 0.187823;454
37124;LARCAY;37270;47.3527, 0.776084;2451
37129;LIGRE;37500;47.1089, 0.272084;1107
37131;LIMERAY;37530;47.4553, 1.0313;1305
37132;LOCHES;37600;47.1201, 0.974152;7049
37138;LUSSAULT SUR LOIRE;37400;47.39, 0.920355;767
37139;LUYNES;37230;47.4115, 0.542304;5269
37141;LUZILLE;37150;47.2652, 1.06258;998
37142;MAILLE;37800;47.0515, 0.587133;584
37143;MANTHELAN;37240;47.1361, 0.821614;1413
37144;MARCAY;37500;47.083, 0.209654;512
37163;NAZELLES NEGRON;37530;47.4325, 0.946831;3698
37171;NOIZAY;37210;47.417, 0.897185;1174
37181;PAULMY;37350;46.9808, 0.82738;243
37190;PUSSIGNY;37800;46.9896, 0.548644;175
37191;RAZINES;37120;46.9748, 0.394788;244
37192;REIGNAC SUR INDRE;37310;47.2228, 0.91649;1227
37196;RICHELIEU;37120;47.0144, 0.315629;1819
37198;RILLE;37340;47.4462, 0.218922;322
37203;ROCHECORBON;37210;47.4296, 0.76092;3262
37214;ST CYR SUR LOIRE;37540;47.4186, 0.657857;16263
37216;ST EPAIN;37800;47.1529, 0.578634;1587
37220;ST GERMAIN SUR VIENNE;37500;47.1806, 0.110525;393
37222;ST JEAN ST GERMAIN;37600;47.0847, 1.05506;778
37223;ST LAURENT DE LIN;37330;47.5132, 0.271662;324
37240;SAUNAY;37110;47.5988, 0.959072;701
37241;SAVIGNE SUR LATHAN;37340;47.4497, 0.326682;1388
37248;SEUILLY;37500;47.1268, 0.160712;370
37252;SOUVIGNY DE TOURAINE;37530;47.3983, 1.08415;391
37253;SUBLAINES;37310;47.2702, 0.989804;202
37259;TOURNON ST PIERRE;37290;46.761, 0.946566;462
37261;TOURS;37000;47.3986, 0.696526;139698
37266;VEIGNE;37250;47.2888, 0.729966;6236
37270;VERNOU SUR BRENNE;37210;47.4365, 0.840523;2735
37271;VILLAINES LES ROCHERS;37190;47.2203, 0.49641;1069
37273;LA VILLE AUX DAMES;37700;47.3918, 0.77455;5473
37276;VILLEDOMER;37110;47.5514, 0.869988;1430
37281;VOUVRAY;37210;47.4271, 0.803667;3264
38010;ANNOISIN CHATELANS;38460;45.7608, 5.29198;694
38018;AUBERIVES EN ROYANS;38680;45.065, 5.31135;387
38020;AURIS;38142;45.0517, 6.08359;207
38022;LES AVENIERES VEYRINS THUELLIN;38630;45.6426, 5.56959;7813
38037;BELLEGARDE POUSSIEU;38270;45.3785, 4.95135;1006
38039;BERNIN;38190;45.2653, 5.86419;3228
38044;BIOL;38690;45.4964, 5.36909;1462
38047;BLANDIN;38730;45.4796, 5.44664;144
38050;LE BOUCHAGE;38510;45.6695, 5.5227;634
38056;BRESSIEUX;38870;45.3221, 5.27753;90
38060;BRION;38590;45.2924, 5.33971;142
38066;CHALON;38122;45.452, 4.93797;181
38073;CHANTELOUVE;38740;44.9859, 5.97636;81
38076;LA CHAPELLE DE LA TOUR;38110;45.5893, 5.47142;1805
38080;CHARANCIEU;38490;45.5205, 5.57907;762
38084;CHARNECLES;38140;45.3424, 5.52675;1539
38086;CHASSELAY;38470;45.2606, 5.34184;425
38094;CHATONNAY;38440;45.477, 5.22226;2108
38097;CHAVANOZ;38230;45.7689, 5.1726;4626
38101;CHEYSSIEU;38550;45.426, 4.84291;1070
38102;CHEZENEUVE;38300;45.5611, 5.21723;560
38104;CHIMILIN;38490;45.5731, 5.58949;1500
38107;CHONAS L AMBALLAN;38121;45.4645, 4.80292;1709
38117;COGNIN LES GORGES;38470;45.1708, 5.41759;652
38118;COLOMBE;38690;45.3941, 5.44929;1548
38121;COMMELLE;38260;45.4351, 5.23162;943
38125;CORDEAC;38710;44.8136, 5.84431;0
38127;CORNILLON EN TRIEVES;38710;44.8352, 5.70361;174
38128;CORPS;38970;44.8199, 5.94147;483
38133;COUBLEVIE;38500;45.3568, 5.61793;5093
38134;COUR ET BUIS;38122;45.4404, 5.01871;872
38137;CRAS;38210;45.2721, 5.43899;457
38139;CREYS MEPIEU;38510;45.7442, 5.46518;1563
38144;DIEMOZ;38790;45.5886, 5.0887;2717
38146;DIZIMIEU;38460;45.7132, 5.28778;848
38152;ECLOSE BADINIERES;38300;45.4917, 5.30264;1409
01276;NIEVROZ;01120;45.8223, 5.0595;1562
01283;OYONNAX;01100;46.2605, 5.65344;22975
01283;OYONNAX;01100;46.2605, 5.65344;22975
01286;PARVES ET NATTAGES;01300;45.7437, 5.73801;961
01293;PEYRIAT;01430;46.1498, 5.50572;175
01305;PONT DE VAUX;01190;46.4423, 4.92862;2347
01309;POUILLAT;01250;46.3219, 5.42318;91
01313;PREVESSIN MOENS;01280;46.2583, 6.07223;8049
01319;RELEVANT;01990;46.0844, 4.94177;469
01323;REYSSOUZE;01190;46.4286, 4.91285;988
01335;ST ANDRE LE BOUCHOUX;01240;46.1131, 5.08024;383
01338;GROSLEE ST BENOIT;01300;45.6892, 5.5844;1226
01342;STE CROIX;01120;45.8955, 5.04936;568
01344;ST DENIS LES BOURG;01000;46.2112, 5.18463;5728
01348;ST DIDIER SUR CHALARONNE;01140;46.184, 4.81646;2863
01350;ST ETIENNE DU BOIS;01370;46.2749, 5.28429;2573
01354;ST GENIS POUILLY;01630;46.2545, 6.03629;11044
01362;ST JEAN DE THURIGNEUX;01390;45.9598, 4.89936;791
01364;ST JEAN SUR REYSSOUZE;01560;46.3972, 5.06298;746
01365;ST JEAN SUR VEYLE;01290;46.2684, 4.92198;1120
01366;STE JULIE;01150;45.882, 5.28452;1000
01368;ST JULIEN SUR VEYLE;01540;46.2015, 4.95936;794
01374;ST MARTIN DU MONT;01160;46.1062, 5.32551;1832
01376;ST MAURICE DE BEYNOST;01700;45.8344, 4.97726;4004
01383;ST PAUL DE VARAX;01240;46.0957, 5.12762;1497
01384;ST RAMBERT EN BUGEY;01230;45.9505, 5.44017;2362
01387;ST SULPICE;01340;46.321, 5.04148;239
01393;SANDRANS;01400;46.0657, 4.98283;525
01400;SEILLONNAZ;01470;45.7977, 5.49811;141
01405;SERVAS;01960;46.1386, 5.17887;1256
01420;THOISSEY;01140;46.1701, 4.79387;1726
01426;VAL REVERMONT;01370;46.2803, 5.36083;2630
01430;VARAMBON;01160;46.0434, 5.29479;547
01433;VERNOUX;01560;46.4848, 5.1059;321
01437;VESCOURS;01560;46.4744, 5.02617;258
01448;VILLES;01200;46.0954, 5.75693;369
01450;VILLIEU LOYES MOLLON;01800;45.932, 5.22953;3576
02006;AISONVILLE ET BERNOVILLE;02110;49.9301, 3.5112;261
02009;ALAINCOURT;02240;49.7667, 3.36639;549
02016;ANDELAIN;02800;49.6412, 3.36954;231
02018;ANIZY LE CHATEAU;02320;49.5045, 3.4313;1991
02022;ARCY STE RESTITUE;02130;49.2549, 3.47829;409
02035;AUDIGNY;02120;49.8661, 3.63126;283
02036;AUGY;02220;49.3401, 3.51102;90
02038;LES AUTELS;02360;49.7609, 4.22423;63
02039;AUTREMENCOURT;02250;49.7051, 3.7942;173
02048;BARENTON SUR SERRE;02270;49.6683, 3.68941;129
02051;BARZY SUR MARNE;02850;49.0906, 3.56214;396
02053;VALLEES EN CHAMPAGNE;02330;48.9897, 3.60487;568
02057;BEAUREVOIR;02110;49.9966, 3.32971;1462
02060;BEAUVOIS EN VERMANDOIS;02590;49.834, 3.10282;288
02061;BECQUIGNY;02110;50.0159, 3.45899;276
02069;BERLISE;02340;49.6622, 4.11314;118
02072;BERRIEUX;02820;49.4824, 3.8521;190
02080;BESNY ET LOIZY;02870;49.5929, 3.57657;370
02081;BETHANCOURT EN VAUX;02300;49.6291, 3.14065;495
02083;BEUVARDES;02130;49.1309, 3.49165;749
